serotype	study	gene1	gene2	true_rho_ijg1g2	true_nu_j	true_r_i	carriage_samples	surveillance_population	time_interval	true_nu_g1	true_nu_g2	carriage	disease	rho	rho_lower	rho_upper	gamma	gamma_lower	gamma_upper	nu_j	nu_j_lower	nu_j_upper	nu_g1	nu_g1_lower	nu_g1_upper	nu_g2	nu_g2_lower	nu_g2_upper	rho_diff	nu_j_diff	nu_g1_diff	nu_g2_diff	r_diff
Serotype_7	Population_R	Gene1_B	Gene2_B	0.00616649412550032	1.69363031133799e-05	10.1882104640435	874	18732	1	0.381570685747821	0.848618648603348	9	0	0.00724536868601255	0.00258761104309606	0.0146479990292943	13.3407180844243	11.3917104868664	15.1004275706069	5.60663379305564e-06	1.34812828513622e-06	9.24409365995963e-06	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.174957526684531	0.668957637595283	1.24869897800984	0.122794381217711	0.309427021703826
Serotype_8	Population_R	Gene1_B	Gene2_B	0.0164658381836489	0.00609865355644351	10.1882104640435	874	18732	1	0.381570685747821	0.848618648603348	13	9	0.0195615689481578	0.0122323719643992	0.0294450831546686	13.3407180844243	11.3917104868664	15.1004275706069	0.00213894601638782	0.000482998186885177	0.00343976466879048	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.188009303260557	0.649275697235184	1.24869897800984	0.122794381217711	0.309427021703826
Serotype_9	Population_R	Gene1_B	Gene2_B	0.00886148824356496	0.00768771721786772	10.1882104640435	874	18732	1	0.381570685747821	0.848618648603348	9	3	0.00525472121245969	0.00241792974075258	0.0102328087847378	13.3407180844243	11.3917104868664	15.1004275706069	0.00264953168011186	0.000589270333507018	0.00442013430805786	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.407015947205532	0.655355210783008	1.24869897800984	0.122794381217711	0.309427021703826
Serotype_10	Population_R	Gene1_B	Gene2_B	0.0329336662194692	0.00915736905140876	10.1882104640435	874	18732	1	0.381570685747821	0.848618648603348	34	12	0.0246723358558757	0.0156231953875412	0.0336697257639465	13.3407180844243	11.3917104868664	15.1004275706069	0.00297261777180693	0.000698741795686531	0.00470336999621085	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.250847576718006	0.675385172846165	1.24869897800984	0.122794381217711	0.309427021703826
Serotype_11	Population_R	Gene1_B	Gene2_B	0.0488791253883392	0.00522944348484999	10.1882104640435	874	18732	1	0.381570685747821	0.848618648603348	34	7	0.0484898184389222	0.036810462739273	0.0605100012616257	13.3407180844243	11.3917104868664	15.1004275706069	0.00176940017251243	0.000403680506561815	0.00290392827560004	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.00796468730411988	0.661646563800051	1.24869897800984	0.122794381217711	0.309427021703826
Serotype_12	Population_R	Gene1_B	Gene2_B	0.0492123821633868	0.00171333895893638	10.1882104640435	874	18732	1	0.381570685747821	0.848618648603348	48	3	0.0378779046008733	0.0274589364001494	0.0511465855165931	13.3407180844243	11.3917104868664	15.1004275706069	0.00055845272533148	0.000132264224204295	0.000948092895737546	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.230317596187127	0.674055899786367	1.24869897800984	0.122794381217711	0.309427021703826
Serotype_13	Population_R	Gene1_B	Gene2_B	0.00636779119959101	0.0211797975556686	10.1882104640435	874	18732	1	0.381570685747821	0.848618648603348	8	4	0.00646639370028096	0.00362625999531369	0.010338621998096	13.3407180844243	11.3917104868664	15.1004275706069	0.00676909678429825	0.00169302637052419	0.0123386936259592	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0154845687616588	0.680398418988356	1.24869897800984	0.122794381217711	0.309427021703826
Serotype_14	Population_R	Gene1_B	Gene2_B	0.0378135265316814	1.51053280711885e-05	10.1882104640435	874	18732	1	0.381570685747821	0.848618648603348	28	0	0.0514847844059594	0.0367196881455593	0.0653198102877312	13.3407180844243	11.3917104868664	15.1004275706069	5.50756160228851e-06	1.36103573597642e-06	9.10729089489412e-06	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.361544112073858	0.635389474738155	1.24869897800984	0.122794381217711	0.309427021703826
Serotype_15	Population_R	Gene1_B	Gene2_B	0.0439561114879325	0.00159293845675666	10.1882104640435	874	18732	1	0.381570685747821	0.848618648603348	38	5	0.0424456252907917	0.0318794690409482	0.0541944051114905	13.3407180844243	11.3917104868664	15.1004275706069	0.000519324544710631	0.000124003940215171	0.000856596676435691	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0343635081905619	0.673983296399275	1.24869897800984	0.122794381217711	0.309427021703826
Serotype_16	Population_R	Gene1_B	Gene2_B	0.0106027946923859	2.15697089724176e-05	10.1882104640435	874	18732	1	0.381570685747821	0.848618648603348	7	0	0.00737760925179138	0.00323707127489687	0.0145531311880905	13.3407180844243	11.3917104868664	15.1004275706069	7.51292756584769e-06	1.7543616067229e-06	1.22291436821368e-05	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.304182579608999	0.651690823670597	1.24869897800984	0.122794381217711	0.309427021703826
Serotype_17	Population_R	Gene1_B	Gene2_B	0.0255566556355916	4.96360232812137e-05	10.1882104640435	874	18732	1	0.381570685747821	0.848618648603348	13	0	0.0308134934961643	0.0189405181852284	0.0450047388119373	13.3407180844243	11.3917104868664	15.1004275706069	1.80120067442047e-05	4.1158897180695e-06	2.98782878905211e-05	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.205693496658136	0.637118254978701	1.24869897800984	0.122794381217711	0.309427021703826
Serotype_18	Population_R	Gene1_B	Gene2_B	0.005447034642566	0.0284992836819387	10.1882104640435	874	18732	1	0.381570685747821	0.848618648603348	3	8	0.00767270510125955	0.00457648836078614	0.0124464507161191	13.3407180844243	11.3917104868664	15.1004275706069	0.00909348338695099	0.00209563043879739	0.0152626137323843	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.408602222078963	0.680922387789208	1.24869897800984	0.122794381217711	0.309427021703826
Serotype_19	Population_R	Gene1_B	Gene2_B	0.00844132131896913	0.00499501697873601	10.1882104640435	874	18732	1	0.381570685747821	0.848618648603348	9	4	0.00674908110562811	0.00303849741525777	0.0117051155146008	13.3407180844243	11.3917104868664	15.1004275706069	0.00152220098426903	0.000371625221175467	0.00255135232966687	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.200471010330842	0.695256094073534	1.24869897800984	0.122794381217711	0.309427021703826
Serotype_20	Population_R	Gene1_B	Gene2_B	0.0467194639379159	0.0261759830892973	10.1882104640435	874	18732	1	0.381570685747821	0.848618648603348	41	95	0.0444244740521571	0.036428936552407	0.0543291342769481	13.3407180844243	11.3917104868664	15.1004275706069	0.00869631742482438	0.00214000721466035	0.0141413491040723	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0491227786519229	0.667774944873795	1.24869897800984	0.122794381217711	0.309427021703826
Serotype_1	Population_S	Gene1_B	Gene2_B	0.0236094213207252	0.00192366131736158	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	20	0	0.0172644188997512	0.0109375881520842	0.0268413338886839	0.137182731954915	0.0891860406338043	0.207915109737498	0.000595208865240987	0.000146467132101535	0.000957909423889426	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.268748748001043	0.690585416534054	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_2	Population_S	Gene1_B	Gene2_B	0.0193007502006367	7.10537281277665e-05	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	23	0	0.024320461479594	0.0161954785370892	0.0358091702700215	0.137182731954915	0.0891860406338043	0.207915109737498	2.3070337469269e-05	5.23671606863878e-06	3.70727446095238e-05	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.26007855792008	0.675311372433763	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_3	Population_S	Gene1_B	Gene2_B	0.00153508973307908	0.00166667292466383	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	5	0	0.000826966373716816	6.79049629465004e-05	0.00384805946376804	0.137182731954915	0.0891860406338043	0.207915109737498	0.000554563682177939	0.000123960831996572	0.000909565182922438	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.461291183246929	0.667263040053407	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_4	Population_S	Gene1_B	Gene2_B	0.045140826352872	0.000624277781675576	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	57	0	0.0516262748600455	0.0354375126853392	0.0692240901936414	0.137182731954915	0.0891860406338043	0.207915109737498	0.000199998142726184	4.49581194082126e-05	0.000335248917767774	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.143671461760046	0.679632771505363	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_5	Population_S	Gene1_B	Gene2_B	0.0498453740379773	0.000361271220343049	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	45	0	0.0499022448734318	0.0392367648371182	0.0658713883848793	0.137182731954915	0.0891860406338043	0.207915109737498	0.00012612052477599	3.1802123625683e-05	0.000196267977340933	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.00114094510377638	0.650897946821695	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_6	Population_S	Gene1_B	Gene2_B	0.0365828895941377	0.0551160483973277	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	29	5	0.0354899051407922	0.0249030763024221	0.0491179788022527	0.137182731954915	0.0891860406338043	0.207915109737498	0.0178907825933877	0.00421580026298519	0.0302183325816193	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0298769305943685	0.675397944634667	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_7	Population_S	Gene1_B	Gene2_B	0.0484123807982542	1.69363031133799e-05	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	34	0	0.052682041075611	0.0400727264412778	0.0683215254741067	0.137182731954915	0.0891860406338043	0.207915109737498	5.60663379305564e-06	1.34812828513622e-06	9.24409365995963e-06	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0881935613773983	0.668957637595283	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_8	Population_S	Gene1_B	Gene2_B	0.0181891843210906	0.00609865355644351	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	21	0	0.0216016950161537	0.0123530939736975	0.0331290901419203	0.137182731954915	0.0891860406338043	0.207915109737498	0.00213894601638782	0.000482998186885177	0.00343976466879048	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.187612079509595	0.649275697235184	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_9	Population_S	Gene1_B	Gene2_B	0.0390732233645394	0.00768771721786772	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	45	0	0.0395026394731866	0.0284107770881332	0.0522125892202693	0.137182731954915	0.0891860406338043	0.207915109737498	0.00264953168011186	0.000589270333507018	0.00442013430805786	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.010990035417371	0.655355210783008	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_10	Population_S	Gene1_B	Gene2_B	0.0182275548111647	0.00915736905140876	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	17	1	0.0167278434451246	0.0102044495464277	0.0266469589365588	0.137182731954915	0.0891860406338043	0.207915109737498	0.00297261777180693	0.000698741795686531	0.00470336999621085	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0822771557445286	0.675385172846165	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_11	Population_S	Gene1_B	Gene2_B	0.0050077440100722	0.00522944348484999	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	5	0	0.00448338450285504	0.0018270626400319	0.0100230602785737	0.137182731954915	0.0891860406338043	0.207915109737498	0.00176940017251243	0.000403680506561815	0.00290392827560004	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.104709726807622	0.661646563800051	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_12	Population_S	Gene1_B	Gene2_B	0.0420703126932494	0.00171333895893638	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	36	0	0.0389564620663233	0.0286915828113554	0.0544698323014565	0.137182731954915	0.0891860406338043	0.207915109737498	0.00055845272533148	0.000132264224204295	0.000948092895737546	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0740153906064453	0.674055899786367	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_13	Population_S	Gene1_B	Gene2_B	0.0423646883107722	0.0211797975556686	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	43	1	0.0331753419868049	0.023424755486988	0.0464521117696798	0.137182731954915	0.0891860406338043	0.207915109737498	0.00676909678429825	0.00169302637052419	0.0123386936259592	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.21691051416589	0.680398418988356	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_14	Population_S	Gene1_B	Gene2_B	0.00337014619726688	1.51053280711885e-05	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	5	0	0.00479255357486766	0.00186448328869383	0.00983903918438195	0.137182731954915	0.0891860406338043	0.207915109737498	5.50756160228851e-06	1.36103573597642e-06	9.10729089489412e-06	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.422061030691882	0.635389474738155	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_15	Population_S	Gene1_B	Gene2_B	0.00847842646762729	0.00159293845675666	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	9	0	0.00722124866172076	0.00301315161382677	0.0135332638694372	0.137182731954915	0.0891860406338043	0.207915109737498	0.000519324544710631	0.000124003940215171	0.000856596676435691	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.1482796142311	0.673983296399275	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_16	Population_S	Gene1_B	Gene2_B	0.00904440373415127	2.15697089724176e-05	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	12	0	0.0108971083516994	0.00506061548723233	0.0186550693117365	0.137182731954915	0.0891860406338043	0.207915109737498	7.51292756584769e-06	1.7543616067229e-06	1.22291436821368e-05	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.204845412921183	0.651690823670597	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_17	Population_S	Gene1_B	Gene2_B	0.048970338946674	4.96360232812137e-05	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	43	0	0.0554927860958421	0.0408060267963207	0.0699051493660271	0.137182731954915	0.0891860406338043	0.207915109737498	1.80120067442047e-05	4.1158897180695e-06	2.98782878905211e-05	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.133191790979242	0.637118254978701	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_18	Population_S	Gene1_B	Gene2_B	0.0466275599901564	0.0284992836819387	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	39	0	0.0496652525697949	0.0364527806354224	0.0647567275264032	0.137182731954915	0.0891860406338043	0.207915109737498	0.00909348338695099	0.00209563043879739	0.0152626137323843	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0651480064639837	0.680922387789208	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_19	Population_S	Gene1_B	Gene2_B	0.0311898757470772	0.00499501697873601	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	25	0	0.0279198254963677	0.0183315736115732	0.0381120241803987	0.137182731954915	0.0891860406338043	0.207915109737498	0.00152220098426903	0.000371625221175467	0.00255135232966687	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.104843324071783	0.695256094073534	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_20	Population_S	Gene1_B	Gene2_B	0.0181650957209058	0.0261759830892973	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	16	0	0.0266968120135835	0.0168621891005274	0.0386485715332281	0.137182731954915	0.0891860406338043	0.207915109737498	0.00869631742482438	0.00214000721466035	0.0141413491040723	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.469676374061644	0.667774944873795	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_1	Population_S	Gene1_B	Gene2_B	0.033819169877097	0.00192366131736158	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	38	0	0.0373005289932339	0.0264615738669402	0.0488748365855623	0.137182731954915	0.0891860406338043	0.207915109737498	0.000595208865240987	0.000146467132101535	0.000957909423889426	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.102940407135614	0.690585416534054	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_2	Population_S	Gene1_B	Gene2_B	0.0444202610291541	7.10537281277665e-05	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	32	0	0.0513639850990703	0.0395679828289782	0.0642202160806214	0.137182731954915	0.0891860406338043	0.207915109737498	2.3070337469269e-05	5.23671606863878e-06	3.70727446095238e-05	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.156318848855005	0.675311372433763	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_3	Population_S	Gene1_B	Gene2_B	0.027342619758565	0.00166667292466383	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	21	0	0.0348110267334333	0.0231032817881032	0.0466840758229451	0.137182731954915	0.0891860406338043	0.207915109737498	0.000554563682177939	0.000123960831996572	0.000909565182922438	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.273141602407313	0.667263040053407	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_4	Population_S	Gene1_B	Gene2_B	0.0266131497221068	0.000624277781675576	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	24	0	0.0195966245866897	0.0120098233376067	0.0297293275859153	0.137182731954915	0.0891860406338043	0.207915109737498	0.000199998142726184	4.49581194082126e-05	0.000335248917767774	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.263648805522206	0.679632771505363	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_5	Population_S	Gene1_B	Gene2_B	0.0142589095979929	0.000361271220343049	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	9	0	0.0156223559986592	0.00889216492939893	0.0257461850293394	0.137182731954915	0.0891860406338043	0.207915109737498	0.00012612052477599	3.1802123625683e-05	0.000196267977340933	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0956206637889211	0.650897946821695	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_6	Population_S	Gene1_B	Gene2_B	0.0384141917922534	0.0551160483973277	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	28	5	0.03718518981507	0.026697526927059	0.0498093777412677	0.137182731954915	0.0891860406338043	0.207915109737498	0.0178907825933877	0.00421580026298519	0.0302183325816193	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0319934357549398	0.675397944634667	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_7	Population_S	Gene1_B	Gene2_B	0.0173594297957607	1.69363031133799e-05	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	21	0	0.0205038224784084	0.0130396185851755	0.0313266557948458	0.137182731954915	0.0891860406338043	0.207915109737498	5.60663379305564e-06	1.34812828513622e-06	9.24409365995963e-06	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.181134560273149	0.668957637595283	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_8	Population_S	Gene1_B	Gene2_B	0.0464914799900726	0.00609865355644351	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	51	0	0.0494464787028885	0.0368875894770534	0.0641919659319244	0.137182731954915	0.0891860406338043	0.207915109737498	0.00213894601638782	0.000482998186885177	0.00343976466879048	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0635600052621884	0.649275697235184	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_9	Population_S	Gene1_B	Gene2_B	0.0222395697725005	0.00768771721786772	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	15	0	0.0262982467805715	0.0178268807162322	0.0377139920233575	0.137182731954915	0.0891860406338043	0.207915109737498	0.00264953168011186	0.000589270333507018	0.00442013430805786	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.182498000167682	0.655355210783008	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_10	Population_S	Gene1_B	Gene2_B	0.00588206485845149	0.00915736905140876	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	5	0	0.00429424317209669	0.00138063518036009	0.00981795030100625	0.137182731954915	0.0891860406338043	0.207915109737498	0.00297261777180693	0.000698741795686531	0.00470336999621085	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.26994290688131	0.675385172846165	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_11	Population_S	Gene1_B	Gene2_B	0.00958825717680156	0.00522944348484999	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	2	1	0.00978936915043187	0.00431976546183766	0.0169598882852792	0.137182731954915	0.0891860406338043	0.207915109737498	0.00176940017251243	0.000403680506561815	0.00290392827560004	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0209748205457908	0.661646563800051	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_12	Population_S	Gene1_B	Gene2_B	0.0112353585893288	0.00171333895893638	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	14	0	0.0165829736351325	0.00932135569718199	0.0269639878607095	0.137182731954915	0.0891860406338043	0.207915109737498	0.00055845272533148	0.000132264224204295	0.000948092895737546	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.475963005834343	0.674055899786367	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_13	Population_S	Gene1_B	Gene2_B	0.0308199766324833	0.0211797975556686	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	29	1	0.0341034797553	0.0239077483320023	0.0483038769592174	0.137182731954915	0.0891860406338043	0.207915109737498	0.00676909678429825	0.00169302637052419	0.0123386936259592	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.106538144462964	0.680398418988356	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_14	Population_S	Gene1_B	Gene2_B	0.0461827976396307	1.51053280711885e-05	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	35	0	0.0428118462327255	0.0311351085716689	0.0580621162305946	0.137182731954915	0.0891860406338043	0.207915109737498	5.50756160228851e-06	1.36103573597642e-06	9.10729089489412e-06	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0729914942184551	0.635389474738155	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_15	Population_S	Gene1_B	Gene2_B	0.011662734777201	0.00159293845675666	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	12	0	0.0120111313280248	0.00669506834768121	0.0208831786781606	0.137182731954915	0.0891860406338043	0.207915109737498	0.000519324544710631	0.000124003940215171	0.000856596676435691	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0298726291456841	0.673983296399275	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_16	Population_S	Gene1_B	Gene2_B	0.0449740027775988	2.15697089724176e-05	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	48	0	0.0329558356140522	0.0228580274091133	0.0438771704330667	0.137182731954915	0.0891860406338043	0.207915109737498	7.51292756584769e-06	1.7543616067229e-06	1.22291436821368e-05	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.26722476144669	0.651690823670597	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_17	Population_S	Gene1_B	Gene2_B	0.0471519735292532	4.96360232812137e-05	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	46	0	0.0496378169081271	0.0377888101089331	0.0635275209617986	0.137182731954915	0.0891860406338043	0.207915109737498	1.80120067442047e-05	4.1158897180695e-06	2.98782878905211e-05	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.05271981622003	0.637118254978701	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_18	Population_S	Gene1_B	Gene2_B	0.0336236292030662	0.0284992836819387	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	34	2	0.0442570727719922	0.0336543619678455	0.0587033556151806	0.137182731954915	0.0891860406338043	0.207915109737498	0.00909348338695099	0.00209563043879739	0.0152626137323843	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.316249132558131	0.680922387789208	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_19	Population_S	Gene1_B	Gene2_B	0.0340280264266767	0.00499501697873601	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	33	0	0.027573403406657	0.0181349626332501	0.0400680588660532	0.137182731954915	0.0891860406338043	0.207915109737498	0.00152220098426903	0.000371625221175467	0.00255135232966687	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.189685494512237	0.695256094073534	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_20	Population_S	Gene1_B	Gene2_B	0.0169626301969402	0.0261759830892973	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	21	0	0.0178251132888374	0.010549727123323	0.0274229020269902	0.137182731954915	0.0891860406338043	0.207915109737498	0.00869631742482438	0.00214000721466035	0.0141413491040723	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0508460705612059	0.667774944873795	1.24869897800984	0.122794381217711	0.401727596009631
Serotype_1	Population_S	Gene1_B	Gene2_B	0.0376427586888894	0.00192366131736158	0.0978668982086389	925	44744	1	0.381570685747821	0.848618648603348	28	0	0.0401787194276257	0.0292506641284256	0.0547059337494902	0.137182731954915	0.0891860406338043	0.207915109737498	0.000595208865240987	0.000146467132101535	0.000957909423889426	0.858037611079639	0.146894329772987	9.99860963652338	0.74441304675829	0.0743362450785774	3.80984614076117	0.0673691521839696	0.690585416534054	1.24869897800984	0.122794381217711	0.401727596009631
