serotype	study	true_rho_ij	true_psi_j	true_dur_j	true_r_i	carriage_samples	surveillance_population	time_interval	carriage	disease	rho	rho_lower	rho_upper	gamma	gamma_lower	gamma_upper	psi	psi_lower	psi_upper	dur	dur_lower	dur_upper	rho_diff	psi_diff	dur_diff	r_diff	true_nu_j	nu	nu_diff
Serotype_1	Population_P	0.0326955782482401	0.00716408557547464	0.328829100565053	94.8384425372957	1097	680891	1	37	45854	0.0341060270978402	0.026996233307748	0.0391808872321974	92.8145450079282	56.9106707180663	117.907112191986	0.011172521640546	0.00151436392429587	0.0149114070733541	0.595430054265418	0.0693806845875837	0.699450919571088	0.0431388256507162	0.559518171976298	0.81075839468661	0.0213404762374876	0.0217866531981628	0.018763785201151	0.138748616848905
Serotype_2	Population_P	0.0311977515346371	0.000116006837469496	0.561617133638356	94.8384425372957	1097	680891	1	41	436	0.0399462046623251	0.0322007281911975	0.0802208954684079	92.8145450079282	56.9106707180663	117.907112191986	0.00010053595299979	1.90602459734839e-05	0.000149367639875658	0.6398690213912	0.11390834172884	0.75934421166716	0.280419347464035	0.133361832864159	0.139333156105656	0.0213404762374876	0.000206558579717756	0.00015711958172503	0.239346136385525
Serotype_3	Population_P	0.00988258501747623	0.005988429972616	0.33894931320101	94.8384425372957	1097	680891	1	12	11239	0.00991236889049306	0.00729366030722086	0.0115413566884064	92.8145450079282	56.9106707180663	117.907112191986	0.0081403661962078	0.00277382556597919	0.0139988267401177	0.47064363122005	0.160475751636983	0.758351223485396	0.00301377351817951	0.359348983528607	0.388536907702598	0.0213404762374876	0.0176676268084503	0.0172962421165788	0.0210206325896548
Serotype_4	Population_P	0.017214491602499	0.00175477867541166	0.408251094748266	94.8384425372957	1097	680891	1	14	4702	0.0201092468308868	0.0160134709035977	0.0333308983190862	92.8145450079282	56.9106707180663	117.907112191986	0.00237688150159498	0.000963998346291623	0.00296052121742527	0.673387287639253	0.263294140391134	0.76294369704275	0.168158043538595	0.354519253567619	0.649443923853955	0.0213404762374876	0.00429828284108751	0.00352973919351493	0.178802483686283
Serotype_5	Population_P	0.0378248056396842	0.000885710325422622	0.446852078009397	94.8384425372957	1097	680891	1	44	4932	0.0444623901925291	0.0380164206931313	0.0819854788245661	92.8145450079282	56.9106707180663	117.907112191986	0.000580963563335738	0.000116809495067827	0.00146916318271564	0.6246963716431	0.066142671313868	0.746039414432896	0.175482317505448	0.344070463378049	0.397993659167818	0.0213404762374876	0.00198211079014832	0.00092999349717314	0.53080650093048
Serotype_6	Population_P	0.00795130968326703	0.474894993383791	0.092042313166894	94.8384425372957	1097	680891	1	9	2651057	0.00803063974436527	0.00621530654415893	0.008973159488055	92.8145450079282	56.9106707180663	117.907112191986	2.44148930611733	1.12741371983216	5.87457991748164	0.474119197201897	0.224746335576902	0.761605766523999	0.0099769804294232	4.14111401495492	4.1511004112012	0.0213404762374876	5.15952910182403	5.14952636494417	0.00193869182292789
Serotype_7	Population_P	0.00222977224038914	1.93207184667791e-05	0.662816974613816	94.8384425372957	1097	680891	1	2	5	0.0028999453072686	0.00133420406816158	0.00573974220100112	92.8145450079282	56.9106707180663	117.907112191986	1.43658899947855e-05	1.00596662423523e-05	2.4103159747097e-05	0.665270040851875	0.333058738085094	0.786597784468002	0.300556736127679	0.256451564185519	0.00370097075363644	0.0213404762374876	2.91494020321917e-05	2.15940732524045e-05	0.259193268233883
Serotype_8	Population_P	0.0426518960855901	0.030306965465654	0.247399480966851	94.8384425372957	1097	680891	1	45	336463	0.043303934379209	0.0345399246866501	0.0498176019835826	92.8145450079282	56.9106707180663	117.907112191986	0.0655834105764385	0.0159513474984045	0.127895461657858	0.534777386338499	0.177701879864671	0.720770423091998	0.01528743979659	1.16397153488568	1.16159461712918	0.0213404762374876	0.122502138433002	0.122636843389122	0.00109961309935537
Serotype_9	Population_P	0.0270936783519574	0.0404805822042693	0.231057922495529	94.8384425372957	1097	680891	1	38	307464	0.0283088154271624	0.0200267288137423	0.0322380326224826	92.8145450079282	56.9106707180663	117.907112191986	0.0863680446350246	0.013785406302247	0.140946971672591	0.492231529077494	0.0782463802963372	0.697680011823158	0.0448494685520351	1.13356725452223	1.1303382448919	0.0213404762374876	0.175196685606193	0.175462235824043	0.0015157262646324
Serotype_10	Population_P	0.0167440654826351	0.0503748071240825	0.218712258478627	94.8384425372957	1097	680891	1	16	249596	0.0184026422134752	0.0158351745041279	0.0217796353781662	92.8145450079282	56.9106707180663	117.907112191986	0.112365811457848	0.0575793850115744	0.154077000967888	0.53032511877939	0.250170465906758	0.710837821106598	0.0990546013189081	1.23059536845612	1.42476175075123	0.0213404762374876	0.23032457108025	0.211880990507243	0.0800764785385442
Serotype_11	Population_P	0.00125633925199509	0.0250074461545483	0.258250985492486	94.8384425372957	1097	680891	1	1	7976	0.00131485277731309	0.000993053422645071	0.00230162961372176	92.8145450079282	56.9106707180663	117.907112191986	0.046730666685633	0.00899029544232778	0.0716670684432252	0.483165295384976	0.10169128217959	0.682193038382711	0.0465746216438618	0.868670091173379	0.870913655812684	0.0213404762374876	0.0968338847066116	0.0967177633244519	0.00119918128361224
Serotype_12	Population_P	0.0310114068328403	0.00619874987881543	0.337000465334859	94.8384425372957	1097	680891	1	36	36835	0.0321992134567321	0.0243596150738515	0.037685970553149	92.8145450079282	56.9106707180663	117.907112191986	0.00674733258012203	0.00160105521836415	0.0126935919486622	0.40374941309904	0.0906047978837178	0.679714461805014	0.0383022489206775	0.088498925110918	0.198067820760595	0.0213404762374876	0.0183938911557765	0.0167116839336851	0.0914546687182673
Serotype_13	Population_P	0.0494475911487825	0.143681964011969	0.159537706745323	94.8384425372957	1097	680891	1	63	2873159	0.05257040383309	0.0352405384381654	0.0598224654866161	92.8145450079282	56.9106707180663	117.907112191986	0.421620938994941	0.178302596741285	0.675058804515755	0.452829500595997	0.209046445185838	0.655084721698364	0.0631539901491105	1.93440406312806	1.8383854189334	0.0213404762374876	0.900614449982881	0.931080988407381	0.0338286138148009
Serotype_14	Population_P	0.0397682506358251	1.6746062302669e-05	0.670891348656733	94.8384425372957	1097	680891	1	46	66	0.041421901487143	0.0326104054751967	0.0518611495191267	92.8145450079282	56.9106707180663	117.907112191986	1.63010786591029e-05	1.06103412220412e-05	2.55741761194961e-05	0.685111627966979	0.383127757025206	0.787563993750522	0.0415821874203391	0.0265724344937562	0.0211960988000787	0.0213404762374876	2.49609155583809e-05	2.37933177509704e-05	0.0467770424798565
Serotype_15	Population_P	0.0242281527491286	0.0056591179581473	0.342142662964761	94.8384425372957	1097	680891	1	23	25839	0.0246316083773702	0.0211794911908805	0.0470685580587585	92.8145450079282	56.9106707180663	117.907112191986	0.00420881520207079	0.000918167274135638	0.0126952500488838	0.433858422258586	0.0548444813125066	0.749756286892406	0.0166523478871515	0.256277173722549	0.268062914163004	0.0213404762374876	0.0165402288890531	0.0097008954676055	0.413496903055199
Serotype_16	Population_P	0.0175288501661271	2.61399863717828e-05	0.645750303613022	94.8384425372957	1097	680891	1	21	49	0.0211519067666016	0.015762127837425	0.0281997840060965	92.8145450079282	56.9106707180663	117.907112191986	1.79973200875276e-05	1.03857823838541e-05	3.69822809258819e-05	0.519426999540116	0.304099845242331	0.792974396123896	0.206691058805197	0.311502315588233	0.195622523700132	0.0213404762374876	4.04800218064592e-05	3.4648410851692e-05	0.144061457838362
Serotype_17	Population_P	0.00925702748354524	7.4087719082726e-05	0.586932990816422	94.8384425372957	1097	680891	1	18	83	0.0123148077712838	0.00863066957635413	0.0170963179888255	92.8145450079282	56.9106707180663	117.907112191986	5.62393347757155e-05	1.39881547952752e-05	0.000103660321764794	0.55933575409097	0.119074022386524	0.763236196481638	0.33031988866554	0.240908810906719	0.047019399415706	0.0213404762374876	0.000126228581868725	0.000100546647276492	0.203455780077931
Serotype_18	Population_P	0.0459380087209866	0.208229583481492	0.138589484046679	94.8384425372957	1097	680891	1	58	4456891	0.052320209473246	0.0389484343732057	0.0589716178280983	92.8145450079282	56.9106707180663	117.907112191986	0.471870613229359	0.164420900978387	1.2383757633026	0.358729830819665	0.125896955416013	0.600575815311494	0.138930722727295	1.26610746340613	1.58843470907821	0.0213404762374876	1.5024919452861	1.31539273483662	0.124525932426113
Serotype_19	Population_P	0.029457636422012	0.0236140898293255	0.261487742571626	94.8384425372957	1097	680891	1	27	171877	0.0313085740206414	0.0230519184284821	0.0362980460166313	92.8145450079282	56.9106707180663	117.907112191986	0.0531315499435582	0.0179969369767855	0.0786949342037219	0.593448145958433	0.213272227711649	0.675730041203207	0.0628338802242219	1.24999355586324	1.2695065555353	0.0213404762374876	0.0903066797590225	0.0895302315887254	0.00859790407939948
Serotype_20	Population_P	0.038157858629711	0.187231428918609	0.144590762269218	94.8384425372957	1097	680891	1	43	3190654	0.0391116215169306	0.0308020016266004	0.0448263978770657	92.8145450079282	56.9106707180663	117.907112191986	0.596851709560383	0.119347138311881	0.920015121247482	0.45859387663732	0.0941706833112999	0.668483864753588	0.024995188972082	2.18777522025877	2.17166788140623	0.0213404762374876	1.29490588458202	1.30148207371815	0.00507850741465471
Serotype_1	Population_Q	0.0136926577775739	0.00716408557547464	0.328829100565053	6.01952289337368	1126	448850	1	16	774	0.013983410404357	0.0113635409089773	0.0189406416369236	5.81899514952897	3.33982187618442	7.10268195983354	0.011172521640546	0.00151436392429587	0.0149114070733541	0.595430054265418	0.0693806845875837	0.699450919571088	0.0212341994889586	0.559518171976298	0.81075839468661	0.0333128966193411	0.0217866531981628	0.018763785201151	0.138748616848905
Serotype_2	Population_Q	0.01724002067931	0.000116006837469496	0.561617133638356	6.01952289337368	1126	448850	1	16	9	0.016601703257392	0.0109418178815626	0.0236075774607188	5.81899514952897	3.33982187618442	7.10268195983354	0.00010053595299979	1.90602459734839e-05	0.000149367639875658	0.6398690213912	0.11390834172884	0.75934421166716	0.0370253280893106	0.133361832864159	0.139333156105656	0.0333128966193411	0.000206558579717756	0.00015711958172503	0.239346136385525
Serotype_3	Population_Q	0.00324950234498829	0.005988429972616	0.33894931320101	6.01952289337368	1126	448850	1	8	138	0.00304756309427407	0.00228838021674097	0.00390804119018568	5.81899514952897	3.33982187618442	7.10268195983354	0.0081403661962078	0.00277382556597919	0.0139988267401177	0.47064363122005	0.160475751636983	0.758351223485396	0.0621446699448211	0.359348983528607	0.388536907702598	0.0333128966193411	0.0176676268084503	0.0172962421165788	0.0210206325896548
Serotype_4	Population_Q	0.0267395238042809	0.00175477867541166	0.408251094748266	6.01952289337368	1126	448850	1	31	302	0.0317605321701309	0.0251164365362624	0.0677447571099239	5.81899514952897	3.33982187618442	7.10268195983354	0.00237688150159498	0.000963998346291623	0.00296052121742527	0.673387287639253	0.263294140391134	0.76294369704275	0.187774786215382	0.354519253567619	0.649443923853955	0.0333128966193411	0.00429828284108751	0.00352973919351493	0.178802483686283
Serotype_5	Population_Q	0.0295435968553647	0.000885710325422622	0.446852078009397	6.01952289337368	1126	448850	1	32	183	0.0380956499176229	0.0314574373661086	0.0700710246515419	5.81899514952897	3.33982187618442	7.10268195983354	0.000580963563335738	0.000116809495067827	0.00146916318271564	0.6246963716431	0.066142671313868	0.746039414432896	0.289472304409178	0.344070463378049	0.397993659167818	0.0333128966193411	0.00198211079014832	0.00092999349717314	0.53080650093048
Serotype_6	Population_Q	0.0108211239450611	0.474894993383791	0.092042313166894	6.01952289337368	1126	448850	1	14	150407	0.0110377490266543	0.00862532180232727	0.0127420528695799	5.81899514952897	3.33982187618442	7.10268195983354	2.44148930611733	1.12741371983216	5.87457991748164	0.474119197201897	0.224746335576902	0.761605766523999	0.0200187228880274	4.14111401495492	4.1511004112012	0.0333128966193411	5.15952910182403	5.14952636494417	0.00193869182292789
Serotype_7	Population_Q	0.0132769022253342	1.93207184667791e-05	0.662816974613816	6.01952289337368	1126	448850	1	17	0	0.015675914638404	0.00947472461901964	0.0340407144442336	5.81899514952897	3.33982187618442	7.10268195983354	1.43658899947855e-05	1.00596662423523e-05	2.4103159747097e-05	0.665270040851875	0.333058738085094	0.786597784468002	0.180690674101086	0.256451564185519	0.00370097075363644	0.0333128966193411	2.91494020321917e-05	2.15940732524045e-05	0.259193268233883
Serotype_8	Population_Q	0.0193575290380977	0.030306965465654	0.247399480966851	6.01952289337368	1126	448850	1	17	6409	0.0198900047275085	0.0158946647566486	0.0259067238502776	5.81899514952897	3.33982187618442	7.10268195983354	0.0655834105764385	0.0159513474984045	0.127895461657858	0.534777386338499	0.177701879864671	0.720770423091998	0.0275074204131561	1.16397153488568	1.16159461712918	0.0333128966193411	0.122502138433002	0.122636843389122	0.00109961309935537
Serotype_9	Population_Q	0.0480881909723394	0.0404805822042693	0.231057922495529	6.01952289337368	1126	448850	1	59	22618	0.0504138525745433	0.0391353660179725	0.0582115433677678	5.81899514952897	3.33982187618442	7.10268195983354	0.0863680446350246	0.013785406302247	0.140946971672591	0.492231529077494	0.0782463802963372	0.697680011823158	0.0483624265163487	1.13356725452223	1.1303382448919	0.0333128966193411	0.175196685606193	0.175462235824043	0.0015157262646324
Serotype_10	Population_Q	0.0445212199818343	0.0503748071240825	0.218712258478627	6.01952289337368	1126	448850	1	47	27657	0.04931971972583	0.0428759589725096	0.0669753991187158	5.81899514952897	3.33982187618442	7.10268195983354	0.112365811457848	0.0575793850115744	0.154077000967888	0.53032511877939	0.250170465906758	0.710837821106598	0.107780059619965	1.23059536845612	1.42476175075123	0.0333128966193411	0.23032457108025	0.211880990507243	0.0800764785385442
Serotype_11	Population_Q	0.00818756450898945	0.0250074461545483	0.258250985492486	6.01952289337368	1126	448850	1	10	2268	0.00904552989343648	0.00726397208440784	0.0188568865398154	5.81899514952897	3.33982187618442	7.10268195983354	0.046730666685633	0.00899029544232778	0.0716670684432252	0.483165295384976	0.10169128217959	0.682193038382711	0.104788839648839	0.868670091173379	0.870913655812684	0.0333128966193411	0.0968338847066116	0.0967177633244519	0.00119918128361224
Serotype_12	Population_Q	0.0332329662982374	0.00619874987881543	0.337000465334859	6.01952289337368	1126	448850	1	36	1727	0.036667990316206	0.0308571591703216	0.0445828997733347	5.81899514952897	3.33982187618442	7.10268195983354	0.00674733258012203	0.00160105521836415	0.0126935919486622	0.40374941309904	0.0906047978837178	0.679714461805014	0.103361944496382	0.088498925110918	0.198067820760595	0.0333128966193411	0.0183938911557765	0.0167116839336851	0.0914546687182673
Serotype_13	Population_Q	0.0177498397068121	0.143681964011969	0.159537706745323	6.01952289337368	1126	448850	1	20	43352	0.0191322150254478	0.0139864372520824	0.0224401714969845	5.81899514952897	3.33982187618442	7.10268195983354	0.421620938994941	0.178302596741285	0.675058804515755	0.452829500595997	0.209046445185838	0.655084721698364	0.0778810029538002	1.93440406312806	1.8383854189334	0.0333128966193411	0.900614449982881	0.931080988407381	0.0338286138148009
Serotype_14	Population_Q	0.0419799327501096	1.6746062302669e-05	0.670891348656733	6.01952289337368	1126	448850	1	41	1	0.0365105174110686	0.027571805136347	0.052601546210078	5.81899514952897	3.33982187618442	7.10268195983354	1.63010786591029e-05	1.06103412220412e-05	2.55741761194961e-05	0.685111627966979	0.383127757025206	0.787563993750522	0.130286424506641	0.0265724344937562	0.0211960988000787	0.0333128966193411	2.49609155583809e-05	2.37933177509704e-05	0.0467770424798565
Serotype_15	Population_Q	0.0214513521292247	0.0056591179581473	0.342142662964761	6.01952289337368	1126	448850	1	25	989	0.0228063652396547	0.0193003543920407	0.0492868826209153	5.81899514952897	3.33982187618442	7.10268195983354	0.00420881520207079	0.000918167274135638	0.0126952500488838	0.433858422258586	0.0548444813125066	0.749756286892406	0.0631667925763977	0.256277173722549	0.268062914163004	0.0333128966193411	0.0165402288890531	0.0097008954676055	0.413496903055199
Serotype_16	Population_Q	0.0164958416484296	2.61399863717828e-05	0.645750303613022	6.01952289337368	1126	448850	1	25	0	0.021749638454187	0.0144388158924894	0.0304025745805516	5.81899514952897	3.33982187618442	7.10268195983354	1.79973200875276e-05	1.03857823838541e-05	3.69822809258819e-05	0.519426999540116	0.304099845242331	0.792974396123896	0.318492194440866	0.311502315588233	0.195622523700132	0.0333128966193411	4.04800218064592e-05	3.4648410851692e-05	0.144061457838362
Serotype_17	Population_Q	0.0484511455055326	7.4087719082726e-05	0.586932990816422	6.01952289337368	1126	448850	1	48	12	0.0441736608427006	0.0334124624067124	0.124370125537969	5.81899514952897	3.33982187618442	7.10268195983354	5.62393347757155e-05	1.39881547952752e-05	0.000103660321764794	0.55933575409097	0.119074022386524	0.763236196481638	0.0882844898340659	0.240908810906719	0.047019399415706	0.0333128966193411	0.000126228581868725	0.000100546647276492	0.203455780077931
Serotype_18	Population_Q	0.0399434333317913	0.208229583481492	0.138589484046679	6.01952289337368	1126	448850	1	50	162753	0.0462992305482133	0.0381038162269777	0.0538714254439348	5.81899514952897	3.33982187618442	7.10268195983354	0.471870613229359	0.164420900978387	1.2383757633026	0.358729830819665	0.125896955416013	0.600575815311494	0.159119952549582	1.26610746340613	1.58843470907821	0.0333128966193411	1.5024919452861	1.31539273483662	0.124525932426113
Serotype_19	Population_Q	0.00931732155149803	0.0236140898293255	0.261487742571626	6.01952289337368	1126	448850	1	11	2256	0.00997872111200009	0.00807001485751421	0.0120265773172813	5.81899514952897	3.33982187618442	7.10268195983354	0.0531315499435582	0.0179969369767855	0.0786949342037219	0.593448145958433	0.213272227711649	0.675730041203207	0.0709860185511927	1.24999355586324	1.2695065555353	0.0333128966193411	0.0903066797590225	0.0895302315887254	0.00859790407939948
Serotype_20	Population_Q	0.0392707793740556	0.187231428918609	0.144590762269218	6.01952289337368	1126	448850	1	51	137438	0.0408874928960685	0.0338005426190957	0.0547884315393282	5.81899514952897	3.33982187618442	7.10268195983354	0.596851709560383	0.119347138311881	0.920015121247482	0.45859387663732	0.0941706833112999	0.668483864753588	0.041168358453335	2.18777522025877	2.17166788140623	0.0333128966193411	1.29490588458202	1.30148207371815	0.00507850741465471
Serotype_1	Population_R	0.0435114059713669	0.00716408557547464	0.328829100565053	10.1882104640435	874	18732	1	38	173	0.0449435501576619	0.0361953941116286	0.0660221285151783	9.62208983828963	4.43834908907848	11.4256221824763	0.011172521640546	0.00151436392429587	0.0149114070733541	0.595430054265418	0.0693806845875837	0.699450919571088	0.0329142245423507	0.559518171976298	0.81075839468661	0.0555662476498579	0.0217866531981628	0.018763785201151	0.138748616848905
Serotype_2	Population_R	0.00701019938569516	0.000116006837469496	0.561617133638356	10.1882104640435	874	18732	1	8	1	0.0109949046001754	0.00561443637751423	0.0191841124365337	9.62208983828963	4.43834908907848	11.4256221824763	0.00010053595299979	1.90602459734839e-05	0.000149367639875658	0.6398690213912	0.11390834172884	0.75934421166716	0.568415389526776	0.133361832864159	0.139333156105656	0.0555662476498579	0.000206558579717756	0.00015711958172503	0.239346136385525
Serotype_3	Population_R	0.0384235398727469	0.005988429972616	0.33894931320101	10.1882104640435	874	18732	1	28	127	0.0378710668399019	0.0299693709513202	0.0531898662225778	9.62208983828963	4.43834908907848	11.4256221824763	0.0081403661962078	0.00277382556597919	0.0139988267401177	0.47064363122005	0.160475751636983	0.758351223485396	0.01437850428864	0.359348983528607	0.388536907702598	0.0555662476498579	0.0176676268084503	0.0172962421165788	0.0210206325896548
Serotype_4	Population_R	0.0460004046210088	0.00175477867541166	0.408251094748266	10.1882104640435	874	18732	1	46	33	0.0527689745132316	0.0418467604005468	0.0707885792980244	9.62208983828963	4.43834908907848	11.4256221824763	0.00237688150159498	0.000963998346291623	0.00296052121742527	0.673387287639253	0.263294140391134	0.76294369704275	0.147141529471059	0.354519253567619	0.649443923853955	0.0555662476498579	0.00429828284108751	0.00352973919351493	0.178802483686283
Serotype_5	Population_R	0.013293426646851	0.000885710325422622	0.446852078009397	10.1882104640435	874	18732	1	11	3	0.0127561247396883	0.007459706652389	0.0211814387645612	9.62208983828963	4.43834908907848	11.4256221824763	0.000580963563335738	0.000116809495067827	0.00146916318271564	0.6246963716431	0.066142671313868	0.746039414432896	0.0404186160150042	0.344070463378049	0.397993659167818	0.0555662476498579	0.00198211079014832	0.00092999349717314	0.53080650093048
Serotype_6	Population_R	0.02529706050409	0.474894993383791	0.092042313166894	10.1882104640435	874	18732	1	24	25111	0.0266566653351395	0.0225204265060771	0.0375122414156756	9.62208983828963	4.43834908907848	11.4256221824763	2.44148930611733	1.12741371983216	5.87457991748164	0.474119197201897	0.224746335576902	0.761605766523999	0.0537455658466596	4.14111401495492	4.1511004112012	0.0555662476498579	5.15952910182403	5.14952636494417	0.00193869182292789
Serotype_7	Population_R	0.0456735957413912	1.93207184667791e-05	0.662816974613816	10.1882104640435	874	18732	1	31	0	0.0365198375816985	0.0257534521518973	0.0693001876645198	9.62208983828963	4.43834908907848	11.4256221824763	1.43658899947855e-05	1.00596662423523e-05	2.4103159747097e-05	0.665270040851875	0.333058738085094	0.786597784468002	0.200416849409498	0.256451564185519	0.00370097075363644	0.0555662476498579	2.91494020321917e-05	2.15940732524045e-05	0.259193268233883
Serotype_8	Population_R	0.0384753730962984	0.030306965465654	0.247399480966851	10.1882104640435	874	18732	1	35	913	0.0415087369803436	0.0339980847757703	0.0714789862906992	9.62208983828963	4.43834908907848	11.4256221824763	0.0655834105764385	0.0159513474984045	0.127895461657858	0.534777386338499	0.177701879864671	0.720770423091998	0.0788391025202814	1.16397153488568	1.16159461712918	0.0555662476498579	0.122502138433002	0.122636843389122	0.00109961309935537
Serotype_9	Population_R	0.0428152312873863	0.0404805822042693	0.231057922495529	10.1882104640435	874	18732	1	38	1457	0.0471355616711057	0.0386240468544466	0.0678713875261124	9.62208983828963	4.43834908907848	11.4256221824763	0.0863680446350246	0.013785406302247	0.140946971672591	0.492231529077494	0.0782463802963372	0.697680011823158	0.100906389007227	1.13356725452223	1.1303382448919	0.0555662476498579	0.175196685606193	0.175462235824043	0.0015157262646324
Serotype_10	Population_R	0.00783494086936116	0.0503748071240825	0.218712258478627	10.1882104640435	874	18732	1	4	353	0.00883537088657377	0.00707765180251413	0.0153374865254384	9.62208983828963	4.43834908907848	11.4256221824763	0.112365811457848	0.0575793850115744	0.154077000967888	0.53032511877939	0.250170465906758	0.710837821106598	0.127688266432849	1.23059536845612	1.42476175075123	0.0555662476498579	0.23032457108025	0.211880990507243	0.0800764785385442
Serotype_11	Population_R	0.0234311290085316	0.0250074461545483	0.258250985492486	10.1882104640435	874	18732	1	21	442	0.0256052236357141	0.0199914242912335	0.0742920155866158	9.62208983828963	4.43834908907848	11.4256221824763	0.046730666685633	0.00899029544232778	0.0716670684432252	0.483165295384976	0.10169128217959	0.682193038382711	0.0927865928436886	0.868670091173379	0.870913655812684	0.0555662476498579	0.0968338847066116	0.0967177633244519	0.00119918128361224
Serotype_12	Population_R	0.0227714026812464	0.00619874987881543	0.337000465334859	10.1882104640435	874	18732	1	21	79	0.0244094942630008	0.0195271311990535	0.0352179199554984	9.62208983828963	4.43834908907848	11.4256221824763	0.00674733258012203	0.00160105521836415	0.0126935919486622	0.40374941309904	0.0906047978837178	0.679714461805014	0.0719363494943361	0.088498925110918	0.198067820760595	0.0555662476498579	0.0183938911557765	0.0167116839336851	0.0914546687182673
Serotype_13	Population_R	0.0274110313388519	0.143681964011969	0.159537706745323	10.1882104640435	874	18732	1	22	4718	0.0295350220781964	0.025171685119568	0.0436934253240881	9.62208983828963	4.43834908907848	11.4256221824763	0.421620938994941	0.178302596741285	0.675058804515755	0.452829500595997	0.209046445185838	0.655084721698364	0.0774867137645405	1.93440406312806	1.8383854189334	0.0555662476498579	0.900614449982881	0.931080988407381	0.0338286138148009
Serotype_14	Population_R	0.015740072610788	1.6746062302669e-05	0.670891348656733	10.1882104640435	874	18732	1	9	0	0.0111641776759116	0.0058540196210945	0.0208277400361597	9.62208983828963	4.43834908907848	11.4256221824763	1.63010786591029e-05	1.06103412220412e-05	2.55741761194961e-05	0.685111627966979	0.383127757025206	0.787563993750522	0.290716253223648	0.0265724344937562	0.0211960988000787	0.0555662476498579	2.49609155583809e-05	2.37933177509704e-05	0.0467770424798565
Serotype_15	Population_R	0.0409014722099528	0.0056591179581473	0.342142662964761	10.1882104640435	874	18732	1	30	122	0.0386103852931248	0.0304789669234177	0.17094406302514	9.62208983828963	4.43834908907848	11.4256221824763	0.00420881520207079	0.000918167274135638	0.0126952500488838	0.433858422258586	0.0548444813125066	0.749756286892406	0.0560147787607134	0.256277173722549	0.268062914163004	0.0555662476498579	0.0165402288890531	0.0097008954676055	0.413496903055199
Serotype_16	Population_R	0.00387242283904925	2.61399863717828e-05	0.645750303613022	10.1882104640435	874	18732	1	2	0	0.00313442778149073	0.000542391956359484	0.00862640780097392	9.62208983828963	4.43834908907848	11.4256221824763	1.79973200875276e-05	1.03857823838541e-05	3.69822809258819e-05	0.519426999540116	0.304099845242331	0.792974396123896	0.19057708525955	0.311502315588233	0.195622523700132	0.0555662476498579	4.04800218064592e-05	3.4648410851692e-05	0.144061457838362
Serotype_17	Population_R	0.0187425203272142	7.4087719082726e-05	0.586932990816422	10.1882104640435	874	18732	1	16	2	0.0210035346399489	0.0124809727840785	0.0314253886173789	9.62208983828963	4.43834908907848	11.4256221824763	5.62393347757155e-05	1.39881547952752e-05	0.000103660321764794	0.55933575409097	0.119074022386524	0.763236196481638	0.120635553450714	0.240908810906719	0.047019399415706	0.0555662476498579	0.000126228581868725	0.000100546647276492	0.203455780077931
Serotype_18	Population_R	0.00131012813653797	0.208229583481492	0.138589484046679	10.1882104640435	874	18732	1	0	368	0.00151346374714231	0.00119061669735806	0.00220759310240316	9.62208983828963	4.43834908907848	11.4256221824763	0.471870613229359	0.164420900978387	1.2383757633026	0.358729830819665	0.125896955416013	0.600575815311494	0.155202842327818	1.26610746340613	1.58843470907821	0.0555662476498579	1.5024919452861	1.31539273483662	0.124525932426113
Serotype_19	Population_R	0.00319932621205226	0.0236140898293255	0.261487742571626	10.1882104640435	874	18732	1	6	47	0.0032639837525938	0.00238367086778076	0.0050227279292799	9.62208983828963	4.43834908907848	11.4256221824763	0.0531315499435582	0.0179969369767855	0.0786949342037219	0.593448145958433	0.213272227711649	0.675730041203207	0.0202097367558121	1.24999355586324	1.2695065555353	0.0555662476498579	0.0903066797590225	0.0895302315887254	0.00859790407939948
Serotype_20	Population_R	0.0199898977414705	0.187231428918609	0.144590762269218	10.1882104640435	874	18732	1	17	4757	0.0205150847797688	0.0164075713412479	0.0324912598124343	9.62208983828963	4.43834908907848	11.4256221824763	0.596851709560383	0.119347138311881	0.920015121247482	0.45859387663732	0.0941706833112999	0.668483864753588	0.0262726225561801	2.18777522025877	2.17166788140623	0.0555662476498579	1.29490588458202	1.30148207371815	0.00507850741465471
Serotype_1	Population_S	0.0448411732446402	0.00716408557547464	0.328829100565053	0.0978668982086389	925	44744	1	35	4	0.038659687914425	0.0283870752782958	0.0516712094709933	0.0987646900756906	0.0638726135223905	0.119091694790188	0.011172521640546	0.00151436392429587	0.0149114070733541	0.595430054265418	0.0693806845875837	0.699450919571088	0.137852890166163	0.559518171976298	0.81075839468661	0.00917360091598815	0.0217866531981628	0.018763785201151	0.138748616848905
Serotype_2	Population_S	0.0438391509233043	0.000116006837469496	0.561617133638356	0.0978668982086389	925	44744	1	40	0	0.0437964912437178	0.0314857178741433	0.0590229539499836	0.0987646900756906	0.0638726135223905	0.119091694790188	0.00010053595299979	1.90602459734839e-05	0.000149367639875658	0.6398690213912	0.11390834172884	0.75934421166716	0.000973095479451919	0.133361832864159	0.139333156105656	0.00917360091598815	0.000206558579717756	0.00015711958172503	0.239346136385525
