serotype	study	true_rho_ij	true_nu_j	true_r_i	carriage_samples	surveillance_population	time_interval	carriage	disease	rho	rho_lower	rho_upper	gamma	gamma_lower	gamma_upper	nu	nu_lower	nu_upper	rho_diff	nu_diff	r_diff
Serotype_13	Population_N	0.018777973332908	0.0211797975556686	557.553641591486	921	813645	1	7	180421	0.0200435405056243	0.017338941275867	0.0231353465477236	581.416276295694	447.895661982728	774.302048003078	0.0190169945513177	0.0144103093434709	0.024745261222286	0.067396366491715	0.102116320926406	0.0427988141842171
Serotype_14	Population_N	0.00535836106864736	1.51053280711885e-05	557.553641591486	921	813645	1	3	33	0.00487384990685758	0.00321207586235654	0.00721122000350835	581.416276295694	447.895661982728	774.302048003078	1.38584668774417e-05	9.60248219858547e-06	1.99049624966158e-05	0.0904215217269946	0.082544462978267	0.0427988141842171
Serotype_15	Population_N	0.0134655415196903	0.00159293845675666	557.553641591486	921	813645	1	11	9728	0.0150187017692426	0.0124835253198837	0.0179158370187465	581.416276295694	447.895661982728	774.302048003078	0.00136789780107605	0.00100960397779988	0.00182389032482812	0.115343318891497	0.141273917222643	0.0427988141842171
Serotype_16	Population_N	0.0369708354352042	2.15697089724176e-05	557.553641591486	921	813645	1	37	351	0.041101238117861	0.0323719757560808	0.0514432117227092	581.416276295694	447.895661982728	774.302048003078	1.79975959385049e-05	1.26896853328877e-05	2.5451226639741e-05	0.11172056660434	0.165607845635773	0.0427988141842171
Serotype_17	Population_N	0.029790703242179	4.96360232812137e-05	557.553641591486	921	813645	1	30	657	0.0358556075348509	0.0283418485872673	0.0446736794661403	581.416276295694	447.895661982728	774.302048003078	3.84793156633784e-05	2.72757253718684e-05	5.37476724380979e-05	0.20358379066678	0.224770376035704	0.0427988141842171
Serotype_18	Population_N	0.0188866105745547	0.0284992836819387	557.553641591486	921	813645	1	23	243400	0.0209529813111416	0.0182138842116029	0.024070559611998	581.416276295694	447.895661982728	774.302048003078	0.0245787519533217	0.0184562071574966	0.0319522972292769	0.109409294400916	0.137565974372249	0.0427988141842171
Serotype_19	Population_N	0.00443149362690747	0.00499501697873601	557.553641591486	921	813645	1	5	10160	0.00515916821508453	0.00431623861881573	0.0061340381595643	581.416276295694	447.895661982728	774.302048003078	0.00415461604499282	0.00307275702640689	0.00550680619628927	0.164205265637462	0.168247863284713	0.0427988141842171
Serotype_20	Population_N	0.0158250383567065	0.0261759830892973	557.553641591486	921	813645	1	15	187444	0.0161954640863755	0.0138480082834053	0.0189109122202737	581.416276295694	447.895661982728	774.302048003078	0.0244249330292714	0.0182691525923247	0.0321660643182578	0.0234075723116322	0.0668952930651098	0.0427988141842171
Serotype_1	Population_O	0.0388794789323583	0.00192366131736158	0.231975984824428	1247	79232	1	60	1	0.0479161479556507	0.0369154362135353	0.0605922548817443	0.271063174890042	0.191723958355352	0.386666071061742	0.00173321520155694	0.00128680277912958	0.00231334817707903	0.232427729780386	0.0990018950247726	0.168496709239957
Serotype_2	Population_O	0.0493138241698034	7.10537281277665e-05	0.231975984824428	1247	79232	1	72	0	0.0581398051802568	0.046403211618734	0.0717691144527098	0.271063174890042	0.191723958355352	0.386666071061742	5.20167954654757e-05	3.82250562503268e-05	7.05204459045807e-05	0.178975797538287	0.267923065599868	0.168496709239957
Serotype_3	Population_O	0.029985985904932	0.00166667292466383	0.231975984824428	1247	79232	1	37	1	0.0301436181059399	0.0214764737216268	0.0404098474667812	0.271063174890042	0.191723958355352	0.386666071061742	0.00164820468344657	0.0012163068672458	0.00222894893980636	0.00525686237256457	0.0110809031237994	0.168496709239957
Serotype_4	Population_O	0.0297508397023194	0.000624277781675576	0.231975984824428	1247	79232	1	33	0	0.0266770784413215	0.0187438281814089	0.0363590843559237	0.271063174890042	0.191723958355352	0.386666071061742	0.000581577710132851	0.000424864771222456	0.000789824645956144	0.103316790105869	0.0683991530631067	0.168496709239957
Serotype_5	Population_O	0.0240692699560896	0.000361271220343049	0.231975984824428	1247	79232	1	41	0	0.0331198297650556	0.0241356259039052	0.0442539190113	0.271063174890042	0.191723958355352	0.386666071061742	0.000280189243545696	0.000202393196812921	0.000384094158184984	0.376021367722298	0.224435195032588	0.168496709239957
Serotype_6	Population_O	0.0211837790440768	0.0551160483973277	0.231975984824428	1247	79232	1	23	24	0.020165841613734	0.014571338987688	0.0272598283667854	0.271063174890042	0.191723958355352	0.386666071061742	0.0511536943694845	0.0387478579765311	0.0673459199702064	0.048052683528507	0.0718911123540436	0.168496709239957
Serotype_7	Population_O	0.0381086961715482	1.69363031133799e-05	0.231975984824428	1247	79232	1	41	0	0.0333294912161377	0.0245486519069962	0.0440192287560398	0.271063174890042	0.191723958355352	0.386666071061742	1.39089866574858e-05	9.10214005873963e-06	2.19695732055648e-05	0.125409825985563	0.178747182051938	0.168496709239957
Serotype_8	Population_O	0.0499240018310957	0.00609865355644351	0.231975984824428	1247	79232	1	65	2	0.0494002139888026	0.0382966825823806	0.0615591546972965	0.271063174890042	0.191723958355352	0.386666071061742	0.00603879161204174	0.00450197714951428	0.0079008874266026	0.0104917038514903	0.00981560009069849	0.168496709239957
Serotype_9	Population_O	0.0316615574993193	0.00768771721786772	0.231975984824428	1247	79232	1	34	3	0.0270711120510155	0.0194198266572212	0.0362104888399917	0.271063174890042	0.191723958355352	0.386666071061742	0.00675694860442356	0.00506721565131642	0.00883160864048791	0.144984827369988	0.121072170979557	0.168496709239957
Serotype_10	Population_O	0.0242300083045848	0.00915736905140876	0.231975984824428	1247	79232	1	30	2	0.0229260651345155	0.0160114755528699	0.0316020979045259	0.271063174890042	0.191723958355352	0.386666071061742	0.0082163744538578	0.00621472054750483	0.0107861084766282	0.053815217629229	0.102758182210227	0.168496709239957
Serotype_11	Population_O	0.0224440891644917	0.00522944348484999	0.231975984824428	1247	79232	1	27	4	0.0233793257092185	0.0163127243842423	0.0320836331981116	0.271063174890042	0.191723958355352	0.386666071061742	0.00487202874641886	0.00361226881702506	0.00655189242901793	0.0416696145641036	0.0683466107754254	0.168496709239957
Serotype_12	Population_O	0.0425410428317264	0.00171333895893638	0.231975984824428	1247	79232	1	65	1	0.0519837779725902	0.0403946624800114	0.0653080532329311	0.271063174890042	0.191723958355352	0.386666071061742	0.00149725683293622	0.00110914895281043	0.00197976180231969	0.221967646120363	0.126117558275976	0.168496709239957
Serotype_13	Population_O	0.0343672302435152	0.0211797975556686	0.231975984824428	1247	79232	1	42	17	0.0358054662059251	0.0274327205695738	0.045955361350768	0.271063174890042	0.191723958355352	0.386666071061742	0.0190169945513177	0.0144103093434709	0.024745261222286	0.0418490507445314	0.102116320926406	0.168496709239957
Serotype_14	Population_O	0.0046614927938208	1.51053280711885e-05	0.231975984824428	1247	79232	1	4	0	0.00374166919774407	0.0013566984521604	0.00803184644217563	0.271063174890042	0.191723958355352	0.386666071061742	1.38584668774417e-05	9.60248219858547e-06	1.99049624966158e-05	0.197323826671155	0.082544462978267	0.168496709239957
Serotype_15	Population_O	0.0484201726852916	0.00159293845675666	0.231975984824428	1247	79232	1	68	0	0.0538126765279154	0.0424404183105113	0.0669560666760864	0.271063174890042	0.191723958355352	0.386666071061742	0.00136789780107605	0.00100960397779988	0.00182389032482812	0.111368951070714	0.141273917222643	0.168496709239957
Serotype_16	Population_O	0.0413429460371844	2.15697089724176e-05	0.231975984824428	1247	79232	1	51	0	0.0414276658228284	0.0309285440704341	0.0540292941811014	0.271063174890042	0.191723958355352	0.386666071061742	1.79975959385049e-05	1.26896853328877e-05	2.5451226639741e-05	0.00204919566127977	0.165607845635773	0.168496709239957
Serotype_17	Population_O	0.0456467069103383	4.96360232812137e-05	0.231975984824428	1247	79232	1	55	0	0.0445488858176539	0.0343002930838309	0.056643692530339	0.271063174890042	0.191723958355352	0.386666071061742	3.84793156633784e-05	2.72757253718684e-05	5.37476724380979e-05	0.0240503897650442	0.224770376035704	0.168496709239957
Serotype_18	Population_O	0.0344878631061874	0.0284992836819387	0.231975984824428	1247	79232	1	47	26	0.0412653887784611	0.0323111760666827	0.0517886355450696	0.271063174890042	0.191723958355352	0.386666071061742	0.0245787519533217	0.0184562071574966	0.0319522972292769	0.196519153749997	0.137565974372249	0.168496709239957
Serotype_19	Population_O	0.00359416301362217	0.00499501697873601	0.231975984824428	1247	79232	1	6	1	0.0057106834614251	0.00258711296127439	0.0107192641243596	0.271063174890042	0.191723958355352	0.386666071061742	0.00415461604499282	0.00307275702640689	0.00550680619628927	0.588877143240624	0.168247863284713	0.168496709239957
Serotype_20	Population_O	0.001839958014898	0.0261759830892973	0.231975984824428	1247	79232	1	0	3	0.00205422604262581	0.000605558650017813	0.00502875614569511	0.271063174890042	0.191723958355352	0.386666071061742	0.0244249330292714	0.0182691525923247	0.0321660643182578	0.116452672285397	0.0668952930651098	0.168496709239957
Serotype_1	Population_P	0.0326955782482401	0.00192366131736158	94.8384425372957	1097	680891	1	37	4022	0.0340279877966446	0.0286758223067655	0.0401246744382062	99.980365741678	77.2169849383608	131.874047198654	0.00173321520155694	0.00128680277912958	0.00231334817707903	0.0407519799248782	0.0990018950247726	0.0542177103167866
Serotype_2	Population_P	0.0311977515346371	7.10537281277665e-05	94.8384425372957	1097	680891	1	41	156	0.0425506748722602	0.0347037429990082	0.0512696026873243	99.980365741678	77.2169849383608	131.874047198654	5.20167954654757e-05	3.82250562503268e-05	7.05204459045807e-05	0.36390197303221	0.267923065599868	0.0542177103167866
Serotype_3	Population_P	0.00988258501747623	0.00166667292466383	94.8384425372957	1097	680891	1	12	1047	0.00933142315340127	0.00769267103039908	0.0113114728300104	99.980365741678	77.2169849383608	131.874047198654	0.00164820468344657	0.0012163068672458	0.00222894893980636	0.0557710217620484	0.0110809031237994	0.0542177103167866
Serotype_4	Population_P	0.017214491602499	0.000624277781675576	94.8384425372957	1097	680891	1	14	702	0.0175869962829087	0.014344230470502	0.0214024369383323	99.980365741678	77.2169849383608	131.874047198654	0.000581577710132851	0.000424864771222456	0.000789824645956144	0.0216390172310173	0.0683991530631067	0.0542177103167866
Serotype_5	Population_P	0.0378248056396842	0.000361271220343049	94.8384425372957	1097	680891	1	44	836	0.0435318645045717	0.0356970436515981	0.0526512818137813	99.980365741678	77.2169849383608	131.874047198654	0.000280189243545696	0.000202393196812921	0.000384094158184984	0.150881379781628	0.224435195032588	0.0542177103167866
Serotype_6	Population_P	0.00795130968326703	0.0551160483973277	94.8384425372957	1097	680891	1	9	28511	0.0081805291157225	0.0070885704178631	0.00941120387088587	99.980365741678	77.2169849383608	131.874047198654	0.0511536943694845	0.0387478579765311	0.0673459199702064	0.0288278839067038	0.0718911123540436	0.0542177103167866
Serotype_7	Population_P	0.00222977224038914	1.69363031133799e-05	94.8384425372957	1097	680891	1	2	2	0.00224930278409914	0.000772644424583491	0.00505777886099498	99.980365741678	77.2169849383608	131.874047198654	1.39089866574858e-05	9.10214005873963e-06	2.19695732055648e-05	0.00875898594315381	0.178747182051938	0.0542177103167866
Serotype_8	Population_P	0.0426518960855901	0.00609865355644351	94.8384425372957	1097	680891	1	45	16864	0.0410154754478443	0.0353578759509474	0.0474282625041163	99.980365741678	77.2169849383608	131.874047198654	0.00603879161204174	0.00450197714951428	0.0079008874266026	0.0383668907581983	0.00981560009069849	0.0542177103167866
Serotype_9	Population_P	0.0270936783519574	0.00768771721786772	94.8384425372957	1097	680891	1	38	13245	0.0287741108805942	0.0248892876695551	0.0331590487304301	99.980365741678	77.2169849383608	131.874047198654	0.00675694860442356	0.00506721565131642	0.00883160864048791	0.0620230485800919	0.121072170979557	0.0542177103167866
Serotype_10	Population_P	0.0167440654826351	0.00915736905140876	94.8384425372957	1097	680891	1	16	9917	0.0176879276980266	0.0152847489415715	0.0204917044365905	99.980365741678	77.2169849383608	131.874047198654	0.0082163744538578	0.00621472054750483	0.0107861084766282	0.0563699548577624	0.102758182210227	0.0542177103167866
Serotype_11	Population_P	0.00125633925199509	0.00522944348484999	94.8384425372957	1097	680891	1	1	442	0.00133106150709505	0.00107949062607356	0.00163422892820835	99.980365741678	77.2169849383608	131.874047198654	0.00487202874641886	0.00361226881702506	0.00655189242901793	0.0594761765035251	0.0683466107754254	0.0542177103167866
Serotype_12	Population_P	0.0310114068328403	0.00171333895893638	94.8384425372957	1097	680891	1	36	3436	0.0337136366236697	0.0288256214866273	0.0392949090067662	99.980365741678	77.2169849383608	131.874047198654	0.00149725683293622	0.00110914895281043	0.00197976180231969	0.0871366399272097	0.126117558275976	0.0542177103167866
Serotype_13	Population_P	0.0494475911487825	0.0211797975556686	94.8384425372957	1097	680891	1	63	67477	0.0521093320118748	0.0456563584826833	0.0595199306860905	99.980365741678	77.2169849383608	131.874047198654	0.0190169945513177	0.0144103093434709	0.024745261222286	0.0538295354991781	0.102116320926406	0.0542177103167866
Serotype_14	Population_P	0.0397682506358251	1.51053280711885e-05	94.8384425372957	1097	680891	1	46	39	0.041804108275393	0.0325055435939573	0.0529687048084969	99.980365741678	77.2169849383608	131.874047198654	1.38584668774417e-05	9.60248219858547e-06	1.99049624966158e-05	0.051193039850084	0.082544462978267	0.0542177103167866
Serotype_15	Population_P	0.0242281527491286	0.00159293845675666	94.8384425372957	1097	680891	1	23	2480	0.0265781686554178	0.0223569591871522	0.031537923058573	99.980365741678	77.2169849383608	131.874047198654	0.00136789780107605	0.00100960397779988	0.00182389032482812	0.09699525715487	0.141273917222643	0.0542177103167866
Serotype_16	Population_P	0.0175288501661271	2.15697089724176e-05	94.8384425372957	1097	680891	1	21	27	0.0208481204036732	0.0151900106061644	0.0280063896919552	99.980365741678	77.2169849383608	131.874047198654	1.79975959385049e-05	1.26896853328877e-05	2.5451226639741e-05	0.189360409044988	0.165607845635773	0.0542177103167866
Serotype_17	Population_P	0.00925702748354524	4.96360232812137e-05	94.8384425372957	1097	680891	1	18	27	0.0122644775409516	0.00867704935112112	0.0167776307109531	99.980365741678	77.2169849383608	131.874047198654	3.84793156633784e-05	2.72757253718684e-05	5.37476724380979e-05	0.324882913305839	0.224770376035704	0.0542177103167866
Serotype_18	Population_P	0.0459380087209866	0.0284992836819387	94.8384425372957	1097	680891	1	58	84580	0.0505530277866494	0.0445626927539591	0.057547302964086	99.980365741678	77.2169849383608	131.874047198654	0.0245787519533217	0.0184562071574966	0.0319522972292769	0.100461887533983	0.137565974372249	0.0542177103167866
Serotype_19	Population_P	0.029457636422012	0.00499501697873601	94.8384425372957	1097	680891	1	27	9649	0.034035396029889	0.028842534098272	0.0400144493563693	99.980365741678	77.2169849383608	131.874047198654	0.00415461604499282	0.00307275702640689	0.00550680619628927	0.155401456596712	0.168247863284713	0.0542177103167866
Serotype_20	Population_P	0.038157858629711	0.0261759830892973	94.8384425372957	1097	680891	1	43	64669	0.0388702801032193	0.0335995780895144	0.0449065501269414	99.980365741678	77.2169849383608	131.874047198654	0.0244249330292714	0.0182691525923247	0.0321660643182578	0.0186703735244105	0.0668952930651098	0.0542177103167866
Serotype_1	Population_Q	0.0136926577775739	0.00192366131736158	6.01952289337368	1126	448850	1	16	70	0.0141792090543157	0.0108919112374978	0.0182227373625481	6.37435217095829	4.90346141900821	8.46869671710435	0.00173321520155694	0.00128680277912958	0.00231334817707903	0.0355337352795497	0.0990018950247726	0.058946412177484
Serotype_2	Population_Q	0.01724002067931	7.10537281277665e-05	6.01952289337368	1126	448850	1	16	2	0.014677509943465	0.00909219108849156	0.0222515218261281	6.37435217095829	4.90346141900821	8.46869671710435	5.20167954654757e-05	3.82250562503268e-05	7.05204459045807e-05	0.148637335390222	0.267923065599868	0.058946412177484
Serotype_3	Population_Q	0.00324950234498829	0.00166667292466383	6.01952289337368	1126	448850	1	8	10	0.00318768267452434	0.00190192451064565	0.0049659705244214	6.37435217095829	4.90346141900821	8.46869671710435	0.00164820468344657	0.0012163068672458	0.00222894893980636	0.0190243501621997	0.0110809031237994	0.058946412177484
Serotype_4	Population_Q	0.0267395238042809	0.000624277781675576	6.01952289337368	1126	448850	1	31	62	0.033320170377048	0.0263066487774456	0.0417274921170839	6.37435217095829	4.90346141900821	8.46869671710435	0.000581577710132851	0.000424864771222456	0.000789824645956144	0.246101861085258	0.0683991530631067	0.058946412177484
Serotype_5	Population_Q	0.0295435968553647	0.000361271220343049	6.01952289337368	1126	448850	1	32	23	0.0287238643249669	0.0215621121455456	0.0373270864457539	6.37435217095829	4.90346141900821	8.46869671710435	0.000280189243545696	0.000202393196812921	0.000384094158184984	0.0277465379185532	0.224435195032588	0.058946412177484
Serotype_6	Population_Q	0.0108211239450611	0.0551160483973277	6.01952289337368	1126	448850	1	14	1640	0.011187022150487	0.00954067834968501	0.0131103734641405	6.37435217095829	4.90346141900821	8.46869671710435	0.0511536943694845	0.0387478579765311	0.0673459199702064	0.0338133272739069	0.0718911123540436	0.058946412177484
Serotype_7	Population_Q	0.0132769022253342	1.69363031133799e-05	6.01952289337368	1126	448850	1	17	1	0.0159693700485278	0.009984192526812	0.0242274153387475	6.37435217095829	4.90346141900821	8.46869671710435	1.39089866574858e-05	9.10214005873963e-06	2.19695732055648e-05	0.202793375856607	0.178747182051938	0.058946412177484
Serotype_8	Population_Q	0.0193575290380977	0.00609865355644351	6.01952289337368	1126	448850	1	17	355	0.0201651303466237	0.0167513723723155	0.0241200408496695	6.37435217095829	4.90346141900821	8.46869671710435	0.00603879161204174	0.00450197714951428	0.0079008874266026	0.0417202684772681	0.00981560009069849	0.058946412177484
Serotype_9	Population_Q	0.0480881909723394	0.00768771721786772	6.01952289337368	1126	448850	1	59	986	0.0509752961955838	0.0438207508637905	0.0589021277136441	6.37435217095829	4.90346141900821	8.46869671710435	0.00675694860442356	0.00506721565131642	0.00883160864048791	0.0600377174700771	0.121072170979557	0.058946412177484
Serotype_10	Population_Q	0.0445212199818343	0.00915736905140876	6.01952289337368	1126	448850	1	47	1146	0.0482525573103254	0.0412848948957003	0.0560177765483511	6.37435217095829	4.90346141900821	8.46869671710435	0.0082163744538578	0.00621472054750483	0.0107861084766282	0.0838103118021839	0.102758182210227	0.058946412177484
Serotype_11	Population_Q	0.00818756450898945	0.00522944348484999	6.01952289337368	1126	448850	1	10	119	0.00857251463228066	0.00667225246507671	0.0109482547976367	6.37435217095829	4.90346141900821	8.46869671710435	0.00487202874641886	0.00361226881702506	0.00655189242901793	0.0470164385109339	0.0683466107754254	0.058946412177484
Serotype_12	Population_Q	0.0332329662982374	0.00171333895893638	6.01952289337368	1126	448850	1	36	136	0.0318354400179649	0.0261367511324501	0.0386678719370278	6.37435217095829	4.90346141900821	8.46869671710435	0.00149725683293622	0.00110914895281043	0.00197976180231969	0.0420524086754988	0.126117558275976	0.058946412177484
Serotype_13	Population_Q	0.0177498397068121	0.0211797975556686	6.01952289337368	1126	448850	1	20	1034	0.0189559343498473	0.016220970723647	0.0220918280238838	6.37435217095829	4.90346141900821	8.46869671710435	0.0190169945513177	0.0144103093434709	0.024745261222286	0.0679496075996886	0.102116320926406	0.058946412177484
Serotype_14	Population_Q	0.0419799327501096	1.51053280711885e-05	6.01952289337368	1126	448850	1	41	5	0.039910768189935	0.0297577044296886	0.0518656178347369	6.37435217095829	4.90346141900821	8.46869671710435	1.38584668774417e-05	9.60248219858547e-06	1.99049624966158e-05	0.049289372912805	0.082544462978267	0.058946412177484
Serotype_15	Population_Q	0.0214513521292247	0.00159293845675666	6.01952289337368	1126	448850	1	25	92	0.0232664579649376	0.0183982974506308	0.0289220792645492	6.37435217095829	4.90346141900821	8.46869671710435	0.00136789780107605	0.00100960397779988	0.00182389032482812	0.0846149848633599	0.141273917222643	0.058946412177484
Serotype_16	Population_Q	0.0164958416484296	2.15697089724176e-05	6.01952289337368	1126	448850	1	25	3	0.0242932130637335	0.0165110715027104	0.033943046545488	6.37435217095829	4.90346141900821	8.46869671710435	1.79975959385049e-05	1.26896853328877e-05	2.5451226639741e-05	0.472687091782683	0.165607845635773	0.058946412177484
Serotype_17	Population_Q	0.0484511455055326	4.96360232812137e-05	6.01952289337368	1126	448850	1	48	3	0.041739793559901	0.0314125971879328	0.0539878239467718	6.37435217095829	4.90346141900821	8.46869671710435	3.84793156633784e-05	2.72757253718684e-05	5.37476724380979e-05	0.138517921002822	0.224770376035704	0.058946412177484
Serotype_18	Population_Q	0.0399434333317913	0.0284992836819387	6.01952289337368	1126	448850	1	50	3067	0.0436027299715774	0.0379298454339992	0.0500772011278962	6.37435217095829	4.90346141900821	8.46869671710435	0.0245787519533217	0.0184562071574966	0.0319522972292769	0.0916119705932636	0.137565974372249	0.058946412177484
Serotype_19	Population_Q	0.00931732155149803	0.00499501697873601	6.01952289337368	1126	448850	1	11	126	0.0105347904901551	0.00831530420931689	0.0131931314627389	6.37435217095829	4.90346141900821	8.46869671710435	0.00415461604499282	0.00307275702640689	0.00550680619628927	0.130667266545218	0.168247863284713	0.058946412177484
Serotype_20	Population_Q	0.0392707793740556	0.0261759830892973	6.01952289337368	1126	448850	1	51	2815	0.0403067500250064	0.0345117449722294	0.0468001109061079	6.37435217095829	4.90346141900821	8.46869671710435	0.0244249330292714	0.0182691525923247	0.0321660643182578	0.0263801907541262	0.0668952930651098	0.058946412177484
Serotype_1	Population_R	0.0435114059713669	0.00192366131736158	10.1882104640435	874	18732	1	38	13	0.0420203589213857	0.0316542293915469	0.0545384653214082	10.9901871312178	8.22870280576835	14.8341991942699	0.00173321520155694	0.00128680277912958	0.00231334817707903	0.0342679584052611	0.0990018950247726	0.0787161464719049
Serotype_2	Population_R	0.00701019938569516	7.10537281277665e-05	10.1882104640435	874	18732	1	8	0	0.00975806320703283	0.00459111982846224	0.0175328474709199	10.9901871312178	8.22870280576835	14.8341991942699	5.20167954654757e-05	3.82250562503268e-05	7.05204459045807e-05	0.39198083679972	0.267923065599868	0.0787161464719049
Serotype_3	Population_R	0.0384235398727469	0.00166667292466383	10.1882104640435	874	18732	1	28	16	0.0366433264319826	0.0267582868319167	0.0487631743778724	10.9901871312178	8.22870280576835	14.8341991942699	0.00164820468344657	0.0012163068672458	0.00222894893980636	0.0463313231071392	0.0110809031237994	0.0787161464719049
Serotype_4	Population_R	0.0460004046210088	0.000624277781675576	10.1882104640435	874	18732	1	46	9	0.0558998146834789	0.0428291215053671	0.071302916155683	10.9901871312178	8.22870280576835	14.8341991942699	0.000581577710132851	0.000424864771222456	0.000789824645956144	0.215202673629287	0.0683991530631067	0.0787161464719049
Serotype_5	Population_R	0.013293426646851	0.000361271220343049	10.1882104640435	874	18732	1	11	1	0.0135145601215985	0.00735964880043803	0.022426088862074	10.9901871312178	8.22870280576835	14.8341991942699	0.000280189243545696	0.000202393196812921	0.000384094158184984	0.0166347985829422	0.224435195032588	0.0787161464719049
Serotype_6	Population_R	0.02529706050409	0.0551160483973277	10.1882104640435	874	18732	1	24	287	0.0273363499800438	0.0222346099424529	0.0335947151843413	10.9901871312178	8.22870280576835	14.8341991942699	0.0511536943694845	0.0387478579765311	0.0673459199702064	0.0806136932638482	0.0718911123540436	0.0787161464719049
Serotype_7	Population_R	0.0456735957413912	1.69363031133799e-05	10.1882104640435	874	18732	1	31	1	0.0372413417594517	0.0263153936288047	0.0503220275426661	10.9901871312178	8.22870280576835	14.8341991942699	1.39089866574858e-05	9.10214005873963e-06	2.19695732055648e-05	0.184619884751001	0.178747182051938	0.0787161464719049
Serotype_8	Population_R	0.0384753730962984	0.00609865355644351	10.1882104640435	874	18732	1	35	44	0.0376584488257644	0.0293214161310412	0.0474993760125577	10.9901871312178	8.22870280576835	14.8341991942699	0.00603879161204174	0.00450197714951428	0.0079008874266026	0.0212323937311644	0.00981560009069849	0.0787161464719049
Serotype_9	Population_R	0.0428152312873863	0.00768771721786772	10.1882104640435	874	18732	1	38	75	0.0499857378183746	0.0401595481594991	0.0616153605147864	10.9901871312178	8.22870280576835	14.8341991942699	0.00675694860442356	0.00506721565131642	0.00883160864048791	0.167475599579462	0.121072170979557	0.0787161464719049
Serotype_10	Population_R	0.00783494086936116	0.00915736905140876	10.1882104640435	874	18732	1	4	18	0.00879996579944546	0.00552399275908604	0.0132436719214819	10.9901871312178	8.22870280576835	14.8341991942699	0.0082163744538578	0.00621472054750483	0.0107861084766282	0.123169395426845	0.102758182210227	0.0787161464719049
Serotype_11	Population_R	0.0234311290085316	0.00522944348484999	10.1882104640435	874	18732	1	21	23	0.0236931387357344	0.0170225302383932	0.0320291029095193	10.9901871312178	8.22870280576835	14.8341991942699	0.00487202874641886	0.00361226881702506	0.00655189242901793	0.0111821213185007	0.0683466107754254	0.0787161464719049
Serotype_12	Population_R	0.0227714026812464	0.00171333895893638	10.1882104640435	874	18732	1	21	4	0.0218297779729131	0.0143259706811327	0.0314700242301899	10.9901871312178	8.22870280576835	14.8341991942699	0.00149725683293622	0.00110914895281043	0.00197976180231969	0.0413511948084253	0.126117558275976	0.0787161464719049
Serotype_13	Population_R	0.0274110313388519	0.0211797975556686	10.1882104640435	874	18732	1	22	93	0.0241404509412402	0.0189493986918062	0.0306106393638812	10.9901871312178	8.22870280576835	14.8341991942699	0.0190169945513177	0.0144103093434709	0.024745261222286	0.11931621095103	0.102116320926406	0.0787161464719049
Serotype_14	Population_R	0.015740072610788	1.51053280711885e-05	10.1882104640435	874	18732	1	9	0	0.0109887546844757	0.00541053272610827	0.0193047492364094	10.9901871312178	8.22870280576835	14.8341991942699	1.38584668774417e-05	9.60248219858547e-06	1.99049624966158e-05	0.301861245738845	0.082544462978267	0.0787161464719049
Serotype_15	Population_R	0.0409014722099528	0.00159293845675666	10.1882104640435	874	18732	1	30	11	0.0360317879460356	0.0263509478303578	0.0478065161216256	10.9901871312178	8.22870280576835	14.8341991942699	0.00136789780107605	0.00100960397779988	0.00182389032482812	0.119058899369696	0.141273917222643	0.0787161464719049
Serotype_16	Population_R	0.00387242283904925	2.15697089724176e-05	10.1882104640435	874	18732	1	2	0	0.00305300917374287	0.000735145456156048	0.00825312012731431	10.9901871312178	8.22870280576835	14.8341991942699	1.79975959385049e-05	1.26896853328877e-05	2.5451226639741e-05	0.211602322206003	0.165607845635773	0.0787161464719049
Serotype_17	Population_R	0.0187425203272142	4.96360232812137e-05	10.1882104640435	874	18732	1	16	0	0.0188802065275401	0.0113223300042534	0.0292801356330808	10.9901871312178	8.22870280576835	14.8341991942699	3.84793156633784e-05	2.72757253718684e-05	5.37476724380979e-05	0.00734619453105377	0.224770376035704	0.0787161464719049
Serotype_18	Population_R	0.00131012813653797	0.0284992836819387	10.1882104640435	874	18732	1	0	8	0.00146099338073831	0.00068616513075292	0.00271988012879522	10.9901871312178	8.22870280576835	14.8341991942699	0.0245787519533217	0.0184562071574966	0.0319522972292769	0.115153044952537	0.137565974372249	0.0787161464719049
Serotype_19	Population_R	0.00319932621205226	0.00499501697873601	10.1882104640435	874	18732	1	6	5	0.0067338391875768	0.0035817921184722	0.0113704015991897	10.9901871312178	8.22870280576835	14.8341991942699	0.00415461604499282	0.00307275702640689	0.00550680619628927	1.10476792338637	0.168247863284713	0.0787161464719049
Serotype_20	Population_R	0.0199898977414705	0.0261759830892973	10.1882104640435	874	18732	1	17	87	0.0177472282921047	0.0137804122073998	0.0227822819276696	10.9901871312178	8.22870280576835	14.8341991942699	0.0244249330292714	0.0182691525923247	0.0321660643182578	0.112190141158812	0.0668952930651098	0.0787161464719049
Serotype_1	Population_S	0.0448411732446402	0.00192366131736158	0.0978668982086389	925	44744	1	35	0	0.0379997750837828	0.0270248462524924	0.0514394499713859	0.132958464154217	0.0813873528473764	0.206974205299328	0.00173321520155694	0.00128680277912958	0.00231334817707903	0.15256956198565	0.0990018950247726	0.358564198803636
